,0
0,59.40817837408636
1,59.502895755604364
2,59.3967982870327
3,59.571125922336
4,59.44487297721135
5,59.638671993788414
6,59.66866870435135
7,59.745785031225466
8,59.716067357089784
9,59.614617814371606
10,59.75861854035096
11,59.756135980872024
12,59.66905800093622
13,59.48566764906682
14,59.648086958290534
15,59.708882879702315
16,59.910928814625564
17,59.54373382317401
18,59.62512928465288
19,59.75385878408653
20,59.761534512620614
21,59.57419819466675
22,59.82678390709787
23,59.68759515318182
24,59.8082844810364
25,59.59966650136097
26,59.64820575537468
27,59.672694170173834
28,59.91120392125878
29,59.98564132459086
30,60.00086856878559
31,60.06298624715983
32,59.96796245570339
33,60.00384296702045
34,60.09555324021716
35,60.05283929899831
36,60.04650579613313
37,60.04832901954125
38,60.02848877757666
39,59.989614113565544
40,59.878478896804125
41,60.05206086088406
42,60.03094131879424
43,60.28760756924203
44,60.41661056170792
45,60.46161865938259
46,60.31814783102866
47,59.98827233589482
48,59.89611032750547
49,59.87640498796234
50,59.82725505213232
51,59.80914889424171
52,59.80668152760295
53,59.80588625574716
54,59.805711648738054
55,59.805688993254925
56,59.80575015941301
57,59.80603646865821
58,59.80662633029544
59,59.80974501706435
60,59.86021869406924
61,60.03836361249007
62,60.00719124746519
63,59.94401967894669
64,59.7360646992176
65,59.645671951419295
66,59.63628232216865
67,59.67058079464806
68,59.80427536279772
69,59.80997820515096
70,59.95751238655327
71,60.001082677883055
72,59.94185072957254
73,59.87281696940196
74,59.970729175697365
75,60.00222889377437
76,60.04625784732478
77,60.0200192641746
78,60.00078943385775
79,59.964638107331595
80,59.98360478566093
81,59.97801577308817
82,59.965886659368564
83,59.95079539365385
84,59.93702279908767
85,59.95878381200663
86,59.948408866898895
87,59.89083738194263
88,59.92336313204068
89,59.92338722658592
90,59.93011119143764
91,59.95644723010704
92,59.960565671823986
93,59.99568266614428
94,59.99237593295915
95,59.980574190896036
96,59.968970021635556
97,59.972017494211336
98,59.990911902151204
99,60.00326403286839
100,59.98280221120945
101,59.922835827037694
102,59.893779082157
103,59.89996402110392
104,59.91456985636079
105,60.02572223414427
106,60.09314376323362
107,59.97168834513839
108,59.882622861253154
109,59.90228857754814
110,59.92159555765511
111,59.906288210304496
112,59.9539423633431
113,59.93435163532037
114,59.92407270669462
115,59.98464140205423
116,59.99504810981895
117,60.036447904841104
118,59.957435163412185
119,59.90200349279317
120,59.95095047640761
121,59.94654351391581
122,60.03957563845156
123,60.040824897800796
124,60.01136351477499
125,60.00716963117206
126,60.023878368541396
127,60.09455006030564
128,60.09904410456218
129,60.04251887287903
130,59.97519398171527
131,59.9359585187547
132,59.90943534106461
133,59.88878172725404
134,59.90655934881993
135,59.91367477139655
136,59.89849105781987
137,59.87930335483822
138,59.92560838276274
139,59.975546544592746
140,59.97530043044755
141,59.94224202180447
142,59.91954957419674
143,59.94485320424246
144,59.952367226086935
145,60.01365680676295
146,60.01024104801633
147,60.006066083487575
148,59.98933287937815
149,60.01886342751916
150,60.035101085696056
151,60.0214805589582
152,60.02744886313636
153,60.029681821984425
154,60.04669672898756
155,60.0422852987975
156,60.018509175164766
157,60.012564610297716
158,60.005648175628245
159,60.00700665335528
160,60.026734351549955
161,60.035188894838214
162,60.055099289879344
163,60.02940077672163
164,60.02530849375413
165,60.022328529691606
166,60.010185757923466
167,60.03397760775964
168,60.054902683769406
169,60.057639592048844
170,60.043628625549644
171,60.00644560274678
172,60.01679365567102
173,60.00553849392439
174,60.01496164052718
175,60.03017641981537
176,59.99504293208635
177,59.95079765655452
178,59.91146921757165
179,59.91755642209474
180,59.91423622090869
181,59.93438545538225
182,59.94851656924895
183,59.953731352870285
184,59.95577263090987
185,59.96296740002869
186,60.00149924316415
187,60.00678189307583
188,60.0096363807331
189,60.02312236667814
190,60.02486014838726
191,60.00273301743695
192,60.03140876936612
193,60.03281497549621
194,60.03015683446842
195,60.023222611756125
196,60.02134441288969
197,59.999466735612955
198,59.98257915806765
199,59.98767168765363
200,59.979254394858934
201,59.97907469774781
202,59.98588057664385
203,59.891937728240734
204,59.77082089745635
205,59.49272359703788
206,59.46298996211796
207,59.46353003157127
208,59.46344399463222
209,59.46311843712541
210,59.72784763643297
