,0
0,59.46013539791921
1,59.61323993314083
2,59.56574607015931
3,59.69576744328106
4,59.82775735600476
5,59.68726294150975
6,59.63173325582418
7,59.49086305707787
8,59.681197079801336
9,59.761419309113094
10,59.46406044343467
11,59.486940533237565
12,59.529575653702295
13,59.537229553721765
14,59.941802126181216
15,59.67010367857716
16,59.73780315019744
17,59.79869266969008
18,59.59466038831325
19,59.57753841770545
20,59.54073902600841
21,59.5809559278566
22,59.719190333139025
23,59.85762833075588
24,59.654728816540754
25,59.512244868877424
26,59.641514659314865
27,59.59033047284309
28,59.47746153944254
29,59.29945851763908
30,59.32071164402393
31,59.53548984542201
32,59.5171891595804
33,59.52524419844457
34,59.53242852310362
35,59.480932881045455
36,59.45311173299001
37,59.443007306100405
38,59.291290367784555
39,59.155378559667504
40,58.84942235523063
41,58.9562212423738
42,59.183758334945
43,59.47249428264025
44,59.781074280039256
45,60.15857445708792
46,60.237956793473096
47,60.23630389453588
48,60.245279943416186
49,60.25161574896615
50,60.27278090816935
51,60.26070698768209
52,60.26926539017278
53,60.28095383005147
54,60.31135561881898
55,60.32794643290433
56,60.308590270063235
57,60.21528108365815
58,60.20071309538159
59,60.069731827921316
60,59.99061842152578
61,59.981867534084635
62,59.99842065689142
63,60.016903214301706
64,59.99364731178533
65,59.967779882962375
66,59.9380101535427
67,59.944929662253
68,59.936155588628345
69,59.952464085788506
70,59.942949941857044
71,59.94256153959061
72,59.93165812165572
73,59.94198252450642
74,59.93620726543176
75,59.92974093893063
76,59.942380410711635
77,59.9414192192987
78,59.946564212320546
79,59.94371571559079
80,59.94310302978283
81,59.96387172347114
82,59.96107240737538
83,59.9510902231659
84,59.950311941390254
85,59.94476455548262
86,59.94897892069288
87,59.95450601978976
88,59.96312247325398
89,59.95883268820277
90,59.96162764586622
91,59.96004319756304
92,59.966429566551135
93,59.9615826453565
94,59.96363295628262
95,59.96504403323512
96,59.963473476398754
97,59.96967342244079
98,59.96668874717489
99,59.97203913082649
100,59.970174192561146
101,59.97086083315031
102,59.97410938682619
103,59.97477922073455
104,59.97211989831686
105,59.98773951611968
106,59.984745672484145
107,59.980238142368854
108,59.97990387638671
109,59.97859708104136
110,59.97972059151844
111,59.97500929224197
112,59.967593988906586
113,59.96519912752131
114,59.9677594807614
115,59.97515431190589
116,59.977934187655805
117,59.979646381805544
118,59.98059396693491
119,59.96877705471589
120,59.97030707205082
121,59.97097042142215
122,59.98395304260302
123,59.98435627456337
124,59.98047044916694
125,59.977172304898666
126,59.97339035747596
127,59.97770693325306
128,59.97834096528736
129,59.98812593375014
130,59.98154274302553
131,59.98453299674327
132,59.9857915155818
133,59.984716074758005
134,59.9927407443854
135,60.002627694616216
136,60.00182585793514
137,59.99601900362296
138,59.998113836471596
139,59.989648579564225
140,59.99830070341929
141,59.99012129884186
142,59.99821064170918
143,59.99421584632762
144,59.9912972359824
145,59.99712272138918
146,59.99147025078907
147,59.99239251407295
148,59.99283734399719
149,59.995334133483105
150,59.99141639501292
151,59.99275324187616
152,59.98680457595123
153,59.98747335433107
154,59.99338662776519
155,59.996395804625394
156,59.99517467253094
157,59.995984923181126
158,59.997194763172395
159,59.9955344811286
160,60.00193637074475
161,60.01065047615234
162,60.014909193408236
163,60.00930230935654
164,60.00334801292627
165,60.012071986530685
166,60.02004912161918
167,60.01475691106598
168,60.005500000892084
169,60.00276471992442
170,60.004654970063
171,60.008172237971834
172,60.00317595365043
173,60.000041455945585
174,59.99709140712703
175,59.992639193470204
176,59.99277082540179
177,59.99717708097437
178,59.9964454213913
179,59.99944813010552
180,59.996314403909864
181,60.00004548459182
182,60.00218708852201
183,59.99824046351295
184,59.98819270557385
185,59.9744725624179
186,59.98171333117173
187,59.97472471962799
188,59.98397080795079
189,59.977727361031945
190,59.995228406159086
191,59.99508533266825
192,59.99363776731175
193,59.99216061133645
194,59.99749901114482
195,59.99366786608242
196,59.98525027835173
197,59.985583021725915
198,59.979538560832125
199,59.976988109504745
200,59.97663827645335
201,59.97794336377486
202,59.98783498648906
203,59.98988344582998
204,59.98869823497418
205,59.98684502507832
206,60.00088853287161
207,60.00139704829663
208,60.007701553193755
209,60.00746664276871
210,59.98838829342707
