,0
0,59.42050257710013
1,59.62246260366134
2,59.735070583851694
3,59.7174203854325
4,59.59227923891435
5,59.33599856377656
6,59.650189588258954
7,59.57028502045963
8,59.598577065591186
9,59.48806124543815
10,59.438593477793724
11,59.80957230467875
12,59.606347855331606
13,59.60831345987443
14,59.51624940730268
15,59.66189645251531
16,59.52834394006539
17,59.66975945364172
18,59.67233887083969
19,59.68335383156284
20,59.69738793100525
21,59.634832100423395
22,59.741402394559785
23,59.78093461393745
24,59.41246796473675
25,59.92420530515204
26,59.51959699199877
27,59.358223316380055
28,59.5801561573566
29,59.81049902688171
30,60.00983552348952
31,60.07867644559549
32,60.06657183163826
33,60.017178517916975
34,60.11729945495054
35,60.09791874864409
36,60.09842037830603
37,60.11179777799963
38,60.10427580717615
39,60.07339029039628
40,60.07565139436911
41,60.064331325024554
42,60.01029817792384
43,59.96350225709257
44,59.9648311811792
45,59.9793044243132
46,59.945234160848415
47,59.93053060971056
48,59.96212054509906
49,59.92414215031284
50,59.92511886473908
51,59.95425216814898
52,59.92484244681731
53,59.915809551642155
54,59.88420580331559
55,59.92874057481253
56,59.95155271149689
57,59.97255517944744
58,59.93545098462961
59,59.92623160563465
60,59.92689773946347
61,59.936572476334675
62,59.92857746276649
63,59.899886416221285
64,59.97852237400822
65,59.97177840251153
66,59.955750100117264
67,59.94595314671937
68,59.94128429644299
69,59.96052046662845
70,59.97169169152387
71,59.974184333655046
72,59.92477279592915
73,59.978980554578776
74,60.005247537659095
75,59.93588538798917
76,59.682710253313466
77,59.71651239998976
78,59.706188362670765
79,59.68032290224401
80,59.635841195711556
81,59.7818057182691
82,59.979964463825965
83,59.97206598952501
84,59.98588816201413
85,60.00940883419997
86,59.99425625683267
87,60.01225299819001
88,59.99988986444231
89,59.997858134634164
90,59.97515867627974
91,59.98080823035569
92,59.976022540297805
93,59.97313489061513
94,59.9765776994432
95,60.00095048258052
96,59.994721987607505
97,59.98292218522727
98,59.96737541964757
99,59.96533162525223
100,59.975619830830176
101,59.98157391852038
102,59.98859886321411
103,59.99352615075287
104,59.99460361968554
105,60.01135164386866
106,59.99578450732134
107,59.97796525780808
108,59.968890766984444
109,59.984036058064625
110,59.99361437530755
111,59.977821488731216
112,59.96468513805435
113,59.9682438026954
114,59.970980894685425
115,59.96733345482704
116,59.99086148039787
117,59.97105970873841
118,59.95587463461225
119,59.958432176836375
120,59.95536836112297
121,59.96101868736095
122,59.95702750629941
123,59.946450679479824
124,59.969350091371034
125,59.969349174134635
126,59.97695225922242
127,59.97248398838005
128,59.948855912506204
129,59.92651998761663
130,59.943784072462535
131,59.922601334611144
132,59.94408638584948
133,59.952370022118515
134,59.96522897638383
135,59.98958358090029
136,59.976171019137304
137,59.9740570662421
138,59.9791527329741
139,59.984436821241104
140,59.97938840181014
141,60.01123519496144
142,60.003571803256484
143,59.99086347480813
144,59.982993019640986
145,59.98793817264352
146,59.98428980271554
147,59.99937941844704
148,59.99313367494781
149,59.9813561199999
150,59.98911501871718
151,59.98312627707692
152,59.977773155416465
153,59.99309648461044
154,59.99103447193979
155,59.983689976478836
156,59.98969766691601
157,59.98023512256567
158,59.98439447863055
159,59.992144210448735
160,59.99125464144735
161,59.981370405254054
162,59.980047410515766
163,59.98496860948122
164,60.007619341072676
165,59.98956526899468
166,59.987414553956086
167,59.99664704766594
168,59.99074489638802
169,59.994143868761455
170,59.998135717836746
171,59.998291918076845
172,59.991046762936
173,59.967946269716904
174,59.97235471397142
175,59.97169152253896
176,59.98813318580234
177,59.99972057775146
178,59.99448380994649
179,59.99463242253641
180,60.00177816661799
181,59.9977229432942
182,59.98788747626694
183,59.99424086363708
184,59.98632895146801
185,59.98730956460727
186,59.991248986726134
187,59.99392034689526
188,59.99865437028884
189,60.00711704160492
190,60.00420195512753
191,59.99385460020355
192,59.996432932444016
193,60.001434547808636
194,59.9990405979566
195,60.01163674511445
196,60.01195439094187
197,59.99949750981927
198,60.001239501161365
199,60.000501050900276
200,59.99828276745625
201,59.98351526920278
202,59.9921246532478
203,59.99293969873024
204,59.97866384380702
205,59.98839500609518
206,60.009578537989896
207,60.003764718806714
208,59.98990496602908
209,60.002162463678616
210,59.98549299476169
