,0
0,59.55543161193672
1,59.72934356236827
2,59.62694280812876
3,59.80957865683756
4,59.98994988636121
5,60.02804596315316
6,59.79280462381064
7,59.8067105027768
8,60.13889832200742
9,59.895826926697325
10,59.81995247834118
11,59.975912921919054
12,59.99682867350573
13,59.99997982048136
14,59.99165777272224
15,59.984526209829795
16,59.99228294182939
17,60.010872584478335
18,60.02261131699288
19,59.9918629738247
20,59.99493266703026
21,60.00472467194343
22,60.002680298271514
23,59.99776695140917
24,59.99209852231735
25,60.00072970573081
26,60.010908171900866
27,60.01869627732286
28,59.989666606677375
29,60.01190968199352
30,59.9983996220568
31,60.002852727286594
32,59.994939520135915
33,60.00880613825694
34,59.992645472291976
35,59.98159525293508
36,60.001416817695805
37,60.00789595643654
38,60.00285346414462
39,60.0130171331913
40,60.14148287135385
41,60.148322966501915
42,60.14915688687119
43,60.10659633989777
44,60.082808831287934
45,60.050559051102844
46,60.01248125155949
47,60.005744887984484
48,59.98900013757305
49,60.032421579342675
50,60.00889213395742
51,59.99476539364804
52,60.001635586470144
53,59.98724627558404
54,60.01172198969136
55,60.016188574735146
56,59.974672334176006
57,59.984238834297095
58,59.99702006960546
59,60.008637138859605
60,59.99757402067523
61,59.988542901982825
62,59.980776856161064
63,59.98491220752099
64,60.00379200502255
65,59.99052756757128
66,60.004307649336965
67,59.977727984318314
68,59.99519503865011
69,59.988016225523836
70,59.997688130604416
71,59.99889904527569
72,59.9985220407989
73,59.99745347115449
74,59.99098853232139
75,59.99974977197721
76,59.946466648489626
77,59.97822554373153
78,59.98851742436366
79,59.99714763804195
80,59.997914125418944
81,59.992558631050045
82,59.98734896734139
83,60.01069085792395
84,59.98515228799927
85,60.00318170455512
86,60.000757922159124
87,60.002622916935394
88,59.99925846294764
89,60.002384802085594
90,60.006071824299816
91,59.98894187517876
92,60.007899102809795
93,59.98877715246364
94,59.98547156138922
95,59.97802692836734
96,59.98888965978752
97,59.98174156932268
98,59.99058952408763
99,59.97270557489873
100,59.99401029184173
101,59.98244694981327
102,59.977349210743164
