,0
0,59.654682406899305
1,59.522614423063146
2,59.67126885069354
3,59.94274947423509
4,59.891848565209976
5,59.8212741771231
6,60.08140215526416
7,60.192158955561986
8,60.266484827374434
9,59.92643996462256
10,59.85951724715632
11,59.83271585732926
12,59.89425033833621
13,59.897950625618606
14,59.96345719070353
15,60.00553866132118
16,59.993629162575715
17,60.02274099063196
18,60.026878090492126
19,60.01736873698977
20,60.00894349850363
21,60.01484967552021
22,60.01413645149104
23,60.029708640120376
24,60.00305460501866
25,60.017254518668096
26,60.019442469677585
27,60.01569635764004
28,60.007820910951125
29,60.019495266508905
30,60.02130858497829
31,60.02065706951967
32,60.01096653457833
33,59.9929774924359
34,59.99381240122376
35,60.0091271870749
36,60.01523263041022
37,60.008863545188504
38,60.02381620134048
39,60.038022040117674
40,59.99830594493801
41,59.98928100169326
42,59.98544011880603
43,59.98900454573296
44,59.981499112772504
45,59.96888120620855
46,59.98533867736002
47,59.997974148591425
48,59.96951440809759
49,59.97210632514399
50,59.9866054442182
51,59.993369794895074
52,59.98668434264675
53,59.98991286328536
54,59.98410659236175
55,60.00264472428236
56,59.978449315452515
57,59.9801282955712
58,59.99415561553614
59,59.9506994243208
60,59.95590069293452
61,59.9587158448161
62,59.9700807026814
63,59.98180448822077
64,59.96967602889148
65,59.97449908931655
66,60.01908129385885
67,59.98412864376345
68,59.98917912593009
69,59.995681467667936
70,59.984171357255626
71,59.979857805562524
72,59.9790413184699
73,59.97805656038348
74,59.97415774045714
75,59.977630420584546
76,59.96342569004116
77,59.96769249177765
78,59.9862308568771
79,59.98722072870222
80,59.977277839976914
81,59.98520537704646
82,59.99048480899033
83,59.99980370480665
84,59.99526527480791
85,59.98336349556336
86,59.98123790621949
87,59.958937361378396
88,60.04004696984764
89,60.00087348941857
90,59.97947157914732
91,59.970828269781904
92,59.95468173017404
93,59.94599295263639
94,59.836816557291115
95,59.85874425771997
96,60.028931346056886
97,60.02413423996382
98,60.00335339641127
99,59.98440789096981
100,59.993509477528455
101,59.99441208670259
102,60.00813531318977
