,0
0,59.60245231005711
1,59.572418825640646
2,59.7401675680617
3,59.505922845662006
4,59.523531233247226
5,59.5537318697185
6,59.29602026869904
7,59.37720266934391
8,59.71305732754912
9,60.08697393721689
10,60.306204451866286
11,60.34057291581799
12,60.41962379349941
13,60.47464239992047
14,60.52034477683429
15,60.31286180132664
16,60.010084976645146
17,59.90214287208315
18,59.94249089355601
19,59.829997623438345
20,59.758190399412904
21,59.77959725590764
22,59.657638327056134
23,59.493611431246116
24,59.49604316794884
25,59.57678042100543
26,59.84785865753521
27,59.837576918654264
28,59.854508677252234
29,59.92383455464724
30,59.956335987899934
31,60.0110020379465
32,60.01384357460009
33,60.00506869015044
34,60.02978470354953
35,60.04273212811634
36,60.03003572481225
37,60.004638007708586
38,60.01526880663211
39,60.02291805890824
40,60.037454949563994
41,60.023813241260285
42,60.00760133222154
43,60.01578606219682
44,60.02008350208909
45,60.019284281276846
46,60.036440416516655
47,60.030684000184266
48,60.03328376365483
49,60.023321086970604
50,60.00745479749591
51,60.009441694274685
52,60.04149152205795
53,60.020200854093915
54,60.04601460901191
55,60.0471366670491
56,60.02645243154881
57,60.02230219953478
58,60.026718084007136
59,60.01842784625682
60,60.038640828959345
61,60.021901772528985
62,60.023294489907265
63,60.0085416189968
64,60.01463858269512
65,60.02553967102599
66,60.005643991374285
67,60.00431986012059
68,60.015717821935816
69,60.0070297537696
70,59.99961837910074
71,60.0010788549759
72,60.002277202177666
73,59.99766230888223
74,60.009672027160846
75,60.01915200402236
76,60.01556683604793
77,60.02971637453512
78,60.02743790903995
79,60.01292928013426
80,60.008437464711804
81,60.00277838783751
82,59.994812582410184
83,59.99660089550217
84,60.00544686798292
85,60.008097175294424
86,60.005293729658334
87,59.99292750444015
88,59.983073210934045
89,59.98473183922931
90,59.9871829068452
91,59.99454095952987
92,59.998224676929254
93,60.008491560753676
94,59.99917866655557
95,60.00139353248561
96,59.99409753322977
97,59.99030674356416
98,59.99081168062326
99,59.991498068182125
100,60.005291496731864
101,59.99792729084722
102,59.99650149441995
103,59.99630639735082
104,60.00369343544162
105,60.00203203438617
106,60.003696497225036
107,60.01277313845252
108,60.00198777920892
109,60.00323126943044
110,59.98824117174488
111,59.98676089270256
112,59.997663878727685
113,60.00877344867914
114,60.00587092488295
115,59.999192893699174
116,60.005607616959736
117,60.01034069143237
118,60.00150828500787
119,60.009665129841224
120,60.003193645080295
121,59.98650802426533
122,59.9388265796372
123,59.92114160163171
124,59.83652134278983
125,59.84597752444243
126,59.87553691501175
127,59.947436103500785
128,59.95178517945572
129,59.9644483659139
130,59.942594294134885
131,59.96372637849658
132,59.96882845504138
133,59.984375837206734
134,59.984563111721506
135,59.992273866586075
136,59.98909041782379
137,59.980192894233255
138,60.00485572332737
139,60.00710657408603
140,60.00103938325216
141,59.98943720196445
142,59.990083712784696
143,60.00023901985908
144,59.998218252688865
145,59.981335140932096
146,59.982595062885395
147,59.96343787622498
148,59.98031215699371
149,59.991208159958894
150,60.001567117558466
151,60.00957295821819
152,60.01160723949728
153,60.00802465970136
154,60.00632049860063
155,59.998039613300165
156,60.00613139352325
157,60.00132919244731
158,59.997548372788344
159,59.98415827579057
160,60.003097442559934
161,60.003252075602866
162,59.99069610066651
163,59.97189858403629
164,59.95882695734937
165,59.972518828515454
166,59.991565704978264
167,59.99986467932763
168,59.992899849862006
169,59.997386754334585
170,59.9887174951475
171,59.98758528731812
172,59.991304535419516
173,59.9984885250958
174,59.99923615976377
175,59.991937936325314
176,59.99737306856994
177,60.00224906923138
178,59.99282105738261
179,59.98905443074263
180,59.97809201638429
181,59.987042272554795
182,59.982160283488476
183,59.99321762787306
184,59.99391821581146
185,59.983492544102624
186,59.97589726903549
187,59.97769729210169
188,59.986527022060116
189,59.984621214759976
190,59.98717830079669
191,59.98397443895313
192,59.99054959628735
193,60.00295880145238
194,60.00220019456342
195,60.00459235629592
196,59.99991359126771
197,59.994363884947795
198,59.99325323510241
199,59.99848412051816
200,60.00319265620859
201,60.00198566386922
202,59.99834687325154
203,60.00149655007489
204,59.9958798247244
205,59.98505370236245
206,59.98212395436721
207,59.98545737770517
208,59.97971997532888
209,59.993840615597556
210,59.98526785752455
