,0
0,59.63032844793128
1,59.61748823978799
2,59.565855695207176
3,59.92047684200061
4,59.688806482148365
5,59.73983618056341
6,59.67535863045415
7,59.72593183578623
8,59.75222233358965
9,59.725116768033374
10,59.7573787823508
11,59.741733325173335
12,59.742550689664775
13,59.61202747241496
14,59.59751972428685
15,59.79667862595725
16,59.947906525741494
17,59.988017707671986
18,60.061812834126926
19,60.06546932107524
20,60.05880061562074
21,60.0498277457687
22,60.081090205712215
23,60.06948558830099
24,60.06631286412007
25,60.08485612665731
26,60.080663906325746
27,60.11348822830895
28,60.08832987568139
29,60.05557364778233
30,60.05428121904431
31,60.05379546227
32,60.039577077835816
33,60.03555874293406
34,60.03982188647769
35,60.01359158418241
36,60.023853647013375
37,60.030370295476374
38,60.02105969908573
39,60.01141860287838
40,60.01083234034441
41,60.0248583393282
42,60.00242494099732
43,60.01847949112221
44,60.015059313406844
45,60.00607076383017
46,60.00653875392047
47,59.99011675272418
48,59.98089688624922
49,60.00109546975724
50,59.99034026860252
51,59.98255228768608
52,59.98341956746824
53,60.00160969972994
54,59.99212093286494
55,59.99200090506333
56,59.989516062730495
57,59.99241044287344
58,59.98043760437178
59,59.98352367626272
60,59.99613466575912
61,59.996994323132995
62,59.985292805245756
63,59.97657173483394
64,59.981338819690734
65,59.983407848541134
66,59.97998232314743
67,59.9816890602523
68,59.9886658565316
69,60.00590732313525
70,59.98978637585287
71,59.99261424253788
72,59.98554435983058
73,59.99256297385659
74,60.00580235798763
75,60.00151749402863
76,59.99440887478501
77,59.99520243773053
78,59.98584846569814
79,59.98448754269896
80,59.99740062005296
81,60.00903222090723
82,59.99626256954124
83,59.97576417653843
84,59.98959269849197
85,60.007243978389255
86,60.00553722318361
87,59.99254763230704
88,59.96288734682703
89,59.96048769751287
90,59.95443787561573
91,59.94337943689244
92,59.95402934978398
93,59.9716513278851
94,60.02261691098841
95,60.00653877613119
96,59.98697336145507
97,59.98376604996615
98,60.00163873545587
99,60.00698170734516
100,59.98809780266004
101,59.887830004060575
102,59.90759164373475
103,59.88486241551879
104,59.933800432097364
105,59.95157447263144
106,59.9895579402993
107,60.00396647568418
108,59.98939130736629
109,59.99150693266665
110,60.00583651623345
111,60.006080022263404
112,59.993720973038066
113,59.990635688916754
114,59.983998479304546
115,59.99515020747529
116,60.00486370255223
117,60.005379961224406
118,59.99165796658911
119,59.99495984554404
120,59.988911504612815
121,59.999491769018285
122,59.99124410364238
123,59.99991738429485
124,59.99920166515538
125,59.99105752918208
126,59.99553724096725
127,59.99160395131229
128,59.98679040836196
129,59.99299848023756
130,59.991758416241325
131,59.98528600092544
132,60.00151099314772
133,60.007012898277786
134,60.01029587555246
135,60.00160510067866
136,60.00534231792103
137,59.995756066800276
138,59.98484730215486
139,59.97523769526027
140,59.978032517245055
141,59.97552416137278
142,59.98103662933048
143,59.99161315235015
144,59.999389124354856
145,60.0021180661773
146,59.995188712777484
147,59.99186387196516
148,60.00583832287907
149,60.0009503216399
150,60.006980482475555
151,60.00141403177053
152,59.99134687523459
153,59.992422620413805
154,59.98458823430837
155,59.99342134754517
156,60.00271048098669
157,60.00690130223285
158,60.00888902767701
159,60.005783342044
160,59.99853184293919
161,59.99793264712496
162,59.9994617819233
163,59.997512821890076
164,60.00330928076619
165,60.01948444976415
166,60.01612771853957
167,60.01174058398056
168,60.00932299323844
169,59.99686147724283
170,59.99004555006737
171,59.989259524312914
172,59.98524564044972
173,60.00024671540044
174,60.01150909993277
175,60.01568081524981
176,59.98244369510638
177,59.95090927182506
178,59.966038742600894
179,59.96448585414457
180,59.9665893566408
181,59.97933107281024
182,59.959821481744925
183,59.979558629276774
184,59.986882761450175
185,60.00072009410917
186,59.99716494234927
187,59.992559542854416
188,60.0074317197153
189,60.01069865476187
190,60.00962254226614
191,60.00946070955892
192,60.00368997586566
193,60.00414504083013
194,60.001663908491814
195,60.00138910875287
196,59.97961698033225
197,59.98259183510872
198,59.96059707977016
199,59.92765272213736
200,59.90291397586787
201,59.8078733994476
202,59.796220911248405
203,59.79974853154073
204,59.7911246700114
205,59.78346622340913
206,59.82922545507438
207,59.75992150755265
208,59.77753886026797
209,59.78899077367483
210,59.847256895383175
