,0
0,59.683222701868026
1,59.72829906397099
2,59.59350280320724
3,59.57664225001958
4,59.46359069522068
5,59.76501372136775
6,59.683503994264726
7,59.57467000193296
8,59.54734920654317
9,59.74856518618622
10,59.79233992005285
11,59.671425685708996
12,59.708173391941806
13,59.73296236094867
14,59.75572440511224
15,59.76612157125927
16,59.75657530749107
17,59.64973627219955
18,59.6386714573988
19,59.60450127594135
20,59.59239518100522
21,59.76208386308021
22,59.91273964413643
23,59.957601867349624
24,60.00018529470185
25,60.08878543007677
26,60.124421496299185
27,60.112349940573615
28,60.094799683723295
29,60.10845792741339
30,60.08720016156325
31,60.06293682459517
32,60.12347940907451
33,60.12105682871176
34,60.12067383157435
35,60.098644052660845
36,60.07927860069313
37,60.101986354666074
38,60.092205097168744
39,60.0866299017785
40,60.03621503537857
41,60.000052703234445
42,60.0296790589061
43,60.02151088622442
44,60.01948736690842
45,60.044435572926204
46,60.01945818369739
47,60.0083878699092
48,60.003563605390084
49,59.98542217771562
50,60.000298483494426
51,60.00271018007966
52,59.997400436154024
53,59.990293484009
54,59.98036964325666
55,59.97714061064123
56,59.977067466245664
57,59.99033502079985
58,59.99983373065156
59,60.00150198624999
60,59.97468102460404
61,59.95757721144317
62,60.001871188350094
63,59.992674401197974
64,59.99114505073875
65,59.974285825528725
66,59.99568230912549
67,59.99698374943777
68,59.99616264883597
69,59.989659358585556
70,59.97726129616637
71,59.98457357498426
72,59.9910875715226
73,59.99204222766258
74,59.99762045067794
75,59.973735714047585
76,59.99281529725882
77,59.993692194397354
78,59.997049842257674
79,59.988633872532574
80,59.98711999370063
81,59.995203528806236
82,59.97928022580015
83,59.97948496115436
84,59.988331111153855
85,59.98796857658155
86,59.96709698851565
87,59.99141814340614
88,59.99354655035876
89,59.98859795341378
90,59.999323740503606
91,59.99511317012619
92,59.9722304584548
93,59.969210678825604
94,59.99591547782421
95,59.99458594573388
96,59.98464389701329
97,59.98955167028568
98,59.98682327837069
99,59.98312823792307
100,60.00186036819082
101,59.9900845131243
102,59.990856188201654
103,59.998621094370755
104,59.98671638000043
105,60.002176399186446
106,59.99727312757304
107,59.97784000025197
108,59.97997163476414
109,59.98468887485532
110,59.97617674181767
111,59.98593497440462
112,59.98089553393513
113,59.99937973667759
114,59.982433061121725
115,59.984253462087445
116,59.99118687808162
117,59.97460534502375
118,59.993552419490676
119,59.98308139873322
120,59.99245787560693
121,60.00016080029098
122,60.00836749849378
123,60.00304510811743
124,59.99158447145356
125,59.98284992395231
126,59.97715598230924
127,59.993020915686394
128,60.00818412463855
129,60.00982901728576
130,60.0089276849214
131,59.99522549564374
132,59.999338990827354
133,60.0033773854734
134,60.00465032140361
135,60.00209541532368
136,60.013351756926724
137,60.00215292487705
138,60.003603343372056
139,60.00280842237688
140,59.99769475308612
141,59.99941740476835
142,60.00569413953742
143,60.00533944481199
144,60.01216673977355
145,59.99846007796315
146,60.00400728456373
147,60.00276779275948
148,60.00246284698802
149,59.98970422350075
150,59.97648893012609
151,59.97286808425715
152,59.98981359099918
153,59.98820484928069
154,59.977039410499664
155,59.976411804636925
156,59.970529774853944
157,59.96838234953143
158,59.960887518264755
159,59.96471753031356
160,59.97221219529562
161,59.99377661299233
162,60.00711356660388
163,60.005518270486775
164,59.987898717741864
165,59.96560528511906
166,59.97523738974307
167,59.96961349153419
168,59.99223080768667
169,59.998456679033225
170,59.999933857018334
171,59.99779381386081
172,59.9880369671133
173,59.9930776324227
174,60.005724393287295
175,60.0064917338397
176,60.01724850190369
177,60.009188996718066
178,60.00054902908231
179,59.99934932464324
180,59.99501246509413
181,59.99502943872043
182,60.006078151271836
183,60.009092092867135
184,59.99937861166263
185,59.98898519646951
186,59.98742345709618
187,59.986739821870344
188,59.994864918812446
189,59.99616230259739
190,59.994425160149646
191,60.0008288234293
192,60.00391616051474
193,59.99314968334058
194,59.97023336691378
195,59.98449699686562
196,59.97804129614966
197,59.97401446605958
198,59.98094374457234
199,59.99118341301937
200,59.99782696957355
201,60.00242398015389
202,59.999992220209855
203,59.99292052896348
204,59.985738756765315
205,59.99480200780245
206,59.996590973570804
207,59.997638234645436
208,59.9933952298379
209,59.990571917247316
210,59.993890358236406
