,0
0,59.79081549677476
1,59.45638386270893
2,59.679001004564334
3,59.395610496170825
4,59.94077524965096
5,59.61270419307059
6,59.701351004982875
7,59.52728897586738
8,59.393050978529004
9,59.42775792816121
10,59.621427666898754
11,59.67064577401895
12,59.628497548653314
13,59.62830466829581
14,59.68252607589978
15,59.715685984344425
16,59.73771872000385
17,59.75603704394127
18,59.773126370163645
19,59.78286476292458
20,59.807413381403116
21,60.05402973403624
22,60.02161899638603
23,59.755355725809565
24,59.778307644535076
25,59.77698699090525
26,59.75670230466679
27,59.604074588288576
28,59.663594427804505
29,59.63775395864472
30,59.65480092210245
31,60.01982594909215
32,60.04188362137265
33,60.0485708518726
34,60.0587268824379
35,60.06798703269145
36,60.07713378425687
37,60.08052084877577
38,60.079125802749886
39,60.11417275044862
40,60.140490379400326
41,60.13076047494972
42,60.08347694892896
43,60.13139676397227
44,60.096134922167025
45,60.00012266626133
46,60.02910099448303
47,60.00953644476584
48,60.04069730519057
49,60.03619467115823
50,60.001111423806506
51,60.00974631708572
52,60.02053404020251
53,59.97660914830374
54,59.965950764276066
55,60.01042300028018
56,59.987588479851695
57,59.976748368404586
58,59.99183387660204
59,60.02326717695138
60,60.01984172764462
61,60.00483645654698
62,59.98599767451206
63,59.98974337712255
64,60.002306216834384
65,60.007267011866716
66,59.98718014429833
67,59.9945573420124
68,59.98916345912785
69,59.99592182839226
70,59.98298570912972
71,59.959547749130905
72,59.93747649320149
73,59.97041722078365
74,59.98302882708769
75,59.9804176403879
76,59.97724602587021
77,59.988173516369784
78,59.99259725198455
79,59.99645945066331
80,60.00084543697432
81,60.00310103422415
82,60.01247753848958
83,60.003112249478185
84,60.000315757151895
85,59.99088984483055
86,59.99793320963032
87,59.99760595010081
88,59.997877696479236
89,59.99200242967264
90,60.00083036485474
91,59.9950442047616
92,59.97619804426247
93,59.991247684560335
94,59.99974799979528
95,60.00063543277721
96,60.00136817688347
97,60.008017158580465
98,60.00249966941595
99,60.004578484120046
100,60.01917690356886
101,60.012070011270396
102,60.01175767324226
103,60.00584214444709
104,60.01364956219316
105,60.00802133474571
106,59.98936447533764
107,59.990827128104534
108,59.99594187630431
109,60.012658208630654
110,59.999435153539494
111,59.99052000204125
112,59.97917848568187
113,60.01435944872626
114,60.0049132372924
115,59.99083660603407
116,60.00273112210446
117,60.01202763593612
118,60.01688653964981
119,60.01885886453778
120,60.00798682115894
121,59.99917855664439
122,60.001768712348635
123,60.007389747244375
124,60.01089851229501
125,60.012199214872275
126,60.013040293262335
127,59.9997132394635
128,59.99564316974976
129,60.00197284180792
130,59.997545023001024
131,59.9927370589919
132,59.978676413850955
133,59.97663244867225
134,60.00409929938479
135,60.00821016693072
136,60.00204389833995
137,60.000262744539285
138,60.024707588548395
139,60.016455946193254
140,60.00476520694923
141,59.98914482948138
142,59.989706782227984
143,60.0071803731958
144,59.999546506984
145,60.01636500557006
146,60.01826867439682
147,60.00041676551411
148,59.99393111560964
149,59.9962206167795
150,60.0011683650959
151,59.998983836442854
152,59.99678097464769
153,59.994716881865344
154,59.9919811580863
155,60.00372025166862
156,60.00781140502893
157,60.01034789459351
158,60.00474034139772
159,60.003851822738326
160,60.004481736150346
161,60.006099960859935
162,60.003007809374424
163,59.99922902909267
164,60.00391501618256
165,59.99960847676124
166,59.999768439447344
167,60.00698003488816
168,59.99780772117639
169,60.004179673498946
170,59.998631188063776
171,60.00087761703671
172,59.99393806190075
173,60.005324593420426
174,60.008475666389586
175,60.00911985590601
176,60.010230190715674
177,60.01005243463912
178,59.99905878490384
179,59.99826415962698
180,60.000637459024155
181,60.00133150283419
182,60.00850377437783
183,59.9995222299454
184,60.00079750306379
185,60.01219360678022
186,60.01034546112565
187,60.01348381656547
188,59.98844381224495
189,60.032713088627915
190,60.014718962911004
191,60.035538798972574
192,60.03086127787729
193,60.00129286160106
194,60.002298478871936
195,60.00627509752512
196,60.0075424318107
197,60.036067491622084
198,60.03753838719559
199,60.03107291728147
200,60.02081869146021
201,60.006042291761055
202,59.994632905168345
203,59.991934864828465
204,60.00250449467449
205,60.002005435141804
206,60.01103746132533
207,60.01242102415538
208,60.00716613503319
209,60.00443977596234
210,60.001760403850916
