,0
0,59.84884753144933
1,59.58572366795995
2,59.790006918863355
3,59.41093839868364
4,59.57324074916673
5,59.746986931306544
6,59.62181811316968
7,59.61257157561978
8,59.56973416809839
9,59.471503781336644
10,59.48374294068067
11,59.60541648416815
12,59.45875683957468
13,59.813622117608396
14,59.574621946292915
15,59.80691151730958
16,60.02167592749383
17,59.5304003516161
18,59.41531675048059
19,59.50145979536551
20,59.681590494471955
21,59.62620928625426
22,59.673821720336484
23,59.765096168870414
24,59.56343358740358
25,59.52200887465756
26,59.66168600205251
27,59.759206450870636
28,59.79987151936335
29,59.81969152159238
30,59.897243135099615
31,59.92640291329733
32,60.07126315897781
33,59.98286894807214
34,59.99876648586286
35,60.1050707448353
36,60.12228950158003
37,60.08676371331722
38,60.04999452676305
39,60.08352647106955
40,60.143209290964094
41,60.120092173933
42,60.06619173181129
43,59.95177765975388
44,59.935839464829904
45,59.99881016877963
46,59.96707371394418
47,59.96624029047998
48,59.87505587806864
49,59.828917735931014
50,59.82347732919326
51,59.878857385359666
52,59.88930472388568
53,59.92479435078934
54,59.94149820074006
55,59.97134521553169
56,60.01849847937776
57,60.003560361396914
58,59.964744552048856
59,59.969801378800526
60,59.943134651043906
61,59.98597404406077
62,59.968964191772564
63,60.037715262944076
64,59.978701549402764
65,59.93911076369037
66,59.9298869892971
67,59.92559024365563
68,59.94433578245111
69,59.98690251942476
70,60.016187881885315
71,60.0336889897793
72,60.0216803810232
73,60.04275749125338
74,60.01546692730932
75,60.026044053825956
76,60.02022896277904
77,60.011954035417375
78,60.01246006245957
79,60.023298664334504
80,60.0302273337736
81,60.055614482140555
82,60.083594879668965
83,60.09694425055184
84,60.08898610537203
85,60.1367935271421
86,60.132748359073375
87,60.087540567614624
88,60.015424371223766
89,59.99672551384489
90,60.0080149407909
91,59.98269748236016
92,60.01378448731518
93,59.98541357742683
94,59.9637993743439
95,59.967877254141555
96,59.9910345287814
97,59.99656053172169
98,59.99797356312101
99,59.98784210059155
100,59.98753991033832
101,60.000954287787124
102,59.99937767927299
103,59.99463549535493
104,59.997169756733655
105,59.99919137991187
