,0
0,59.65101757057004
1,59.461065739171715
2,59.64541208715935
3,59.66375550827981
4,59.60176017429287
5,59.52799333098143
6,59.84662088026544
7,59.71800484559338
8,59.43415214509108
9,59.53319058119041
10,59.641434766136584
11,59.49751321585472
12,59.71214321828221
13,59.577893037835565
14,59.82284432301926
15,59.53503421866678
16,59.68120153502235
17,59.802362512093424
18,59.69061271855169
19,59.47608603422944
20,59.39940576960438
21,59.70403380465545
22,59.54653050564389
23,59.67622845939831
24,59.47559499175219
25,59.56491700639567
26,59.57107276556725
27,59.54158595200127
28,59.64273293676622
29,59.859239755201585
30,60.10666096505721
31,60.28471448943853
32,60.30723767250653
33,60.28769626155512
34,60.38435797949597
35,60.39408498596749
36,60.30219348248076
37,60.33140478996325
38,60.33290030498005
39,60.35041085933388
40,60.32575347303567
41,60.26204794983374
42,60.085437304250945
43,59.99067903034819
44,59.97901536019242
45,59.99128212143201
46,59.95472136577637
47,59.956321973917866
48,59.95595802532197
49,59.93179449235988
50,59.95069978917315
51,59.945360459484256
52,59.91536432248069
53,59.91624090600847
54,59.918052663125195
55,59.91101579009007
56,59.92482769254363
57,59.907702760395345
58,59.90727732110887
59,59.9365284415524
60,59.912220712377554
61,59.90905000856968
62,59.92149204030509
63,59.9387749015373
64,59.928134698345005
65,59.919847723474284
66,59.91764477872833
67,59.92534350938875
68,59.92092766307752
69,59.946792015117296
70,59.945997887557816
71,60.00085770220267
72,60.0383917122338
73,59.97885041093941
74,60.01821325251394
75,60.00563639459407
76,59.977709799397616
77,59.99670183773256
78,60.012476328395
79,60.01133910685792
80,60.006690606307195
81,59.98947059428137
82,59.98045719949463
83,59.9892593756895
84,59.98537560320602
85,59.99830341849182
86,59.98710979538429
87,59.988331483576076
88,59.98576980757703
89,60.000459023451064
90,59.98829405608023
91,59.97536156779589
92,60.012011398625695
93,60.01460732374039
94,60.00430292083046
95,59.97515406240077
96,59.986187422718615
97,59.97891923339149
98,59.988007990304936
99,60.01036780585464
100,60.015299735814175
101,60.00680179062218
102,59.998077634201685
103,59.976304051822325
104,59.997805363304224
105,59.99740431032016
