,0
0,59.226776153284945
1,59.453132428174634
2,59.5478634224275
3,59.37609950055162
4,59.527872999316266
5,59.6051465809647
6,59.46822770633105
7,59.76733557380856
8,59.50872161298315
9,59.618096698379865
10,59.49297463843045
11,59.3163987064255
12,59.58759587029515
13,59.82786064008779
14,59.55755691095315
15,59.7937417675675
16,59.761512531481735
17,59.73023248356738
18,59.65236115352101
19,59.63343819356685
20,59.765863572762775
21,59.41822450979057
22,59.65525136705709
23,59.57755625991243
24,59.53147252662727
25,59.73050671352268
26,59.66482984376894
27,59.63242489653691
28,59.77746439292157
29,60.016363650319285
30,60.1434061310045
31,60.23095706986692
32,60.268570614927995
33,60.28272995821975
34,60.20541877302015
35,60.22014382670688
36,59.977481150776796
37,59.87772606466444
38,59.85289287765361
39,59.83514345472217
40,59.82043900635091
41,59.72987382531302
42,59.768879659429174
43,59.82875599531282
44,59.819362158366864
45,59.74378632339734
46,59.76446058154744
47,59.87101077322233
48,59.89481026901715
49,59.888334110355174
50,60.084607579755726
51,59.98260097542062
52,59.938988253704096
53,59.95685028791111
54,59.96271327728711
55,59.97611776003334
56,59.97689109256236
57,60.01221097905272
58,59.993837445897725
59,59.99284159025707
60,59.982323678182716
61,59.98792818923652
62,59.99577688336735
63,60.02544359557999
64,60.03871020626206
65,60.02325555409097
66,60.00831004151309
67,60.022208864103945
68,60.01692223556523
69,60.02479048636483
70,60.027243099366174
71,60.007600752460625
72,60.00438175266253
73,59.99846769919887
74,60.01797231849548
75,60.01427164844863
76,60.024257761355855
77,60.04496046827208
78,60.03737251790093
79,60.024312380540394
80,60.02190174887071
81,60.06695229091075
82,60.079609993017534
83,60.08200311394376
84,60.04800477762384
85,60.06229955885437
86,60.0580898062916
87,60.04175731433192
88,59.98329187120904
89,60.01315919905474
90,59.9919794894284
91,59.96634653149753
92,59.957545444207234
93,59.99206016221549
94,59.994596929825605
95,59.9986376270969
96,59.99045265724966
97,59.979197396667935
98,59.94928950154795
99,59.95329758539422
100,60.003099788992586
101,59.99368472059828
102,59.98542296163803
103,59.98020437812186
104,59.95836587352784
105,59.98848173686633
